origin_h3,destination_h3,time_of_day,od_flow
886189258bfffff,886189243bfffff,13,1
886189258bfffff,886189243bfffff,16,1
886189258bfffff,886189243dfffff,4,1
886189258bfffff,8861892485fffff,9,1
886189258bfffff,8861892485fffff,14,1
886189258bfffff,88618924abfffff,12,1
886189258bfffff,88618924adfffff,20,1
886189258bfffff,88618924bbfffff,14,1
886189258bfffff,88618924bdfffff,21,1
886189258bfffff,88618924c7fffff,11,1
886189258bfffff,88618924c7fffff,17,1
886189258bfffff,88618924e3fffff,6,1
886189258bfffff,88618924edfffff,4,1
886189258bfffff,88618924edfffff,9,1
886189258bfffff,8861892515fffff,6,1
886189258bfffff,8861892515fffff,15,1
886189258bfffff,8861892529fffff,10,1
886189258bfffff,8861892535fffff,2,1
886189258bfffff,8861892535fffff,9,1
886189258bfffff,8861892535fffff,11,1
886189258bfffff,8861892537fffff,18,1
886189258bfffff,886189253dfffff,8,1
886189258bfffff,886189256bfffff,0,1
886189258bfffff,886189256bfffff,11,1
886189258bfffff,886189256bfffff,13,1
886189258bfffff,886189256bfffff,20,1
886189258bfffff,8861892581fffff,5,1
886189258bfffff,8861892589fffff,2,1
886189258bfffff,886189258bfffff,5,1
886189258bfffff,8861892595fffff,17,1
886189258bfffff,8861892595fffff,19,1
886189258bfffff,8861892595fffff,22,1
886189258bfffff,88618925a1fffff,11,1
886189258bfffff,88618925abfffff,3,1
886189258bfffff,88618925adfffff,3,1
886189258bfffff,88618925adfffff,9,1
886189258bfffff,88618925adfffff,16,1
886189258bfffff,88618925b5fffff,12,1
886189258bfffff,88618925b5fffff,23,1
886189258bfffff,88618925cbfffff,2,1
886189258bfffff,88618925cbfffff,5,1
886189258bfffff,88618925cbfffff,10,1
886189258bfffff,88618925cbfffff,11,1
886189258bfffff,88618925cbfffff,17,1
886189258bfffff,88618925cbfffff,19,1
886189258bfffff,88618925cbfffff,21,1
886189258bfffff,88618925d1fffff,4,1
886189258bfffff,88618925d1fffff,9,1
886189258bfffff,88618925d5fffff,3,1
886189258bfffff,88618925d5fffff,5,1
886189258bfffff,88618925d5fffff,12,1
886189258bfffff,88618925d7fffff,12,1
886189258bfffff,88618925d7fffff,23,1
886189258bfffff,88618925dbfffff,6,1
886189258bfffff,88618925e3fffff,2,1
886189258bfffff,88618925e9fffff,2,1
886189258bfffff,88618925e9fffff,23,1
886189258bfffff,88618925ebfffff,17,1
886189258bfffff,8861892c03fffff,19,1
886189258bfffff,8861892c13fffff,10,1
886189258bfffff,8861892c13fffff,13,2
886189258bfffff,8861892c13fffff,17,2
886189258bfffff,8861892c13fffff,22,1
886189258bfffff,8861892c19fffff,0,1
886189258bfffff,8861892c19fffff,4,1
886189258bfffff,8861892c19fffff,8,1
886189258bfffff,8861892c19fffff,13,1
886189258bfffff,8861892c19fffff,16,1
886189258bfffff,8861892c83fffff,19,1
886189258bfffff,8861892c8bfffff,1,1
886189258bfffff,8861892c8bfffff,19,1
886189258bfffff,8861892c91fffff,2,1
886189258bfffff,8861892c91fffff,13,1
886189258bfffff,8861892c91fffff,21,1
886189258bfffff,8861892c93fffff,11,1
886189258bfffff,8861892c93fffff,15,1
886189258bfffff,8861892c93fffff,17,1
886189258bfffff,8861892c93fffff,22,1
886189258bfffff,8861892ca5fffff,11,1
886189258bfffff,8861892cabfffff,10,1
886189258bfffff,8861892cc7fffff,2,1
886189258bfffff,8861892cd1fffff,0,1
886189258bfffff,8861892cd1fffff,5,1
886189258bfffff,8861892cd1fffff,10,1
886189258bfffff,8861892cd1fffff,21,1
886189258bfffff,8861892cd3fffff,8,1
886189258bfffff,8861892cd7fffff,4,1
886189258bfffff,8861892cd9fffff,12,1
886189258bfffff,8861892cdbfffff,6,1
886189258bfffff,8861892cdbfffff,12,1
886189258bfffff,8861892cddfffff,4,1
886189258bfffff,8861892cddfffff,6,1
886189258bfffff,8861892cddfffff,17,1
886189258bfffff,8861892cddfffff,18,1
886189258bfffff,8861892ce1fffff,4,1
886189258bfffff,8861892e07fffff,12,1
886189258bfffff,8861892e07fffff,21,1
886189258bfffff,8861892e31fffff,3,1
886189258bfffff,8861892e31fffff,18,1
886189258bfffff,8861892e33fffff,4,1
886189258bfffff,8861892e53fffff,9,1
886189258bfffff,8861892e81fffff,20,1
886189258bfffff,8861892e91fffff,9,1
886189258bfffff,8861892e91fffff,14,1
886189258bfffff,8861892e97fffff,1,1
886189258bfffff,8861892e97fffff,2,1
886189258bfffff,8861892e97fffff,5,1
886189258bfffff,8861892e97fffff,21,1
886189258bfffff,8861892e99fffff,0,1
886189258bfffff,8861892e99fffff,20,1
886189258bfffff,8861892ea1fffff,2,2
886189258bfffff,8861892ea7fffff,4,1
886189258bfffff,8861892ea7fffff,21,1
886189258bfffff,8861892eabfffff,9,1
886189258bfffff,8861892eabfffff,10,1
886189258bfffff,8861892eabfffff,16,1
886189258bfffff,8861892eb1fffff,22,1
886189258bfffff,8861892eb3fffff,11,1
886189258bfffff,8861892eb5fffff,13,1
886189258bfffff,8861892eb7fffff,2,1
886189258bfffff,8861892eb7fffff,6,1
886189258bfffff,8861892eb7fffff,9,1
886189258bfffff,8861892eb7fffff,21,1
886189258bfffff,8861892ec3fffff,21,1
886189258bfffff,8861892ec5fffff,5,1
886189258bfffff,8861892ec5fffff,6,1
886189258bfffff,8861892ec5fffff,9,1
886189258bfffff,8861892ecdfffff,9,1
8861892593fffff,8860145125fffff,1,1
8861892593fffff,8860145161fffff,2,1
8861892593fffff,8860145161fffff,5,1
8861892593fffff,8860145161fffff,23,2
8861892593fffff,8860145807fffff,1,1
8861892593fffff,8860145829fffff,10,1
8861892593fffff,886014582bfffff,16,1
8861892593fffff,8860145839fffff,20,1
8861892593fffff,8860145845fffff,20,1
8861892593fffff,8860145847fffff,22,1
8861892593fffff,8860145847fffff,23,1
8861892593fffff,8860145849fffff,13,1
8861892593fffff,8860145861fffff,4,1
8861892593fffff,8860145865fffff,17,1
8861892593fffff,8860145865fffff,18,1
8861892593fffff,8860145869fffff,16,1
8861892593fffff,886014586bfffff,1,1
8861892593fffff,886014586bfffff,5,1
8861892593fffff,886014586bfffff,12,1
8861892593fffff,886014586bfffff,19,1
8861892593fffff,886014586bfffff,23,1
8861892593fffff,88601458edfffff,2,1
8861892593fffff,88601458edfffff,23,1
8861892593fffff,8860145941fffff,16,2
8861892593fffff,8860145943fffff,18,1
8861892593fffff,8860145943fffff,20,1
8861892593fffff,886014594bfffff,21,1
8861892593fffff,8860145959fffff,12,1
8861892593fffff,8860145959fffff,14,1
8861892593fffff,8860145963fffff,16,1
8861892593fffff,886014596dfffff,21,1
8861892593fffff,88601459c9fffff,18,1
8861892593fffff,88601459e3fffff,1,2
8861892593fffff,88601459e3fffff,13,1
8861892593fffff,88601459e3fffff,14,1
8861892593fffff,88601459e3fffff,23,1
8861892593fffff,8860145a09fffff,22,1
8861892593fffff,8860145a21fffff,0,1
8861892593fffff,8860145a23fffff,4,1
8861892593fffff,8860145a23fffff,5,1
8861892593fffff,8860145a25fffff,2,1
8861892593fffff,8860145a27fffff,1,1
8861892593fffff,8860145a27fffff,8,1
8861892593fffff,8860145a2bfffff,15,1
8861892593fffff,8860145a31fffff,11,1
8861892593fffff,8860145a31fffff,19,1
8861892593fffff,8860145a33fffff,15,1
8861892593fffff,8860145a3dfffff,7,1
8861892593fffff,8860145a3dfffff,22,1
8861892593fffff,8860145a41fffff,3,1
8861892593fffff,8860145a49fffff,18,1
8861892593fffff,8860145a49fffff,22,1
8861892593fffff,8860145a5dfffff,2,1
8861892593fffff,8860145a63fffff,1,1
8861892593fffff,8860145a63fffff,12,1
8861892593fffff,8860145a63fffff,17,1
8861892593fffff,8860145a63fffff,18,1
8861892593fffff,8860145a6bfffff,1,1
8861892593fffff,8860145a6dfffff,4,1
8861892593fffff,8860145a6dfffff,14,1
8861892593fffff,8860145aadfffff,4,1
8861892593fffff,8860145aadfffff,5,1
8861892593fffff,8860145aadfffff,17,1
8861892593fffff,8860145aadfffff,19,1
8861892593fffff,8860145aedfffff,2,1
8861892593fffff,8860145b03fffff,21,1
8861892593fffff,8860145b05fffff,1,1
8861892593fffff,8860145b0bfffff,21,1
8861892593fffff,8860145b11fffff,11,1
8861892593fffff,8860145b1bfffff,8,1
8861892593fffff,8860145b1bfffff,11,1
8861892593fffff,8860145b1bfffff,12,1
8861892593fffff,8860145b1bfffff,21,1
8861892593fffff,8860145b1dfffff,4,1
8861892593fffff,8860145b1dfffff,8,1
8861892593fffff,8860145b21fffff,5,1
8861892593fffff,8860145b21fffff,11,1
8861892593fffff,8860145b21fffff,20,1
8861892593fffff,8860145b33fffff,10,1
8861892593fffff,8860145b33fffff,12,1
8861892593fffff,8860145b39fffff,4,1
8861892593fffff,8860145b39fffff,12,1
8861892593fffff,8860145b39fffff,17,1
8861892593fffff,8860145b51fffff,17,1
8861892593fffff,8860145b51fffff,19,1
8861892593fffff,8860145b51fffff,20,1
8861892593fffff,8860145b53fffff,2,1
8861892593fffff,8860145b53fffff,11,1
8861892593fffff,8860145b55fffff,21,1
8861892593fffff,8860145b55fffff,23,1
8861892593fffff,8860145b59fffff,21,1
8861892593fffff,8860145b65fffff,20,1
8861892593fffff,8860145b6bfffff,13,1
8861892593fffff,8860145b6bfffff,15,1
8861892593fffff,8860169647fffff,7,1
8861892593fffff,886016965dfffff,5,1
8861892593fffff,88601696cbfffff,15,1
8861892593fffff,8861892401fffff,9,1
8861892593fffff,8861892401fffff,14,1
8861892593fffff,8861892401fffff,18,1
8861892593fffff,8861892401fffff,21,1
8861892593fffff,8861892407fffff,4,1
8861892593fffff,8861892407fffff,8,2
8861892593fffff,8861892413fffff,15,1
8861892593fffff,8861892425fffff,9,1
8861892593fffff,8861892437fffff,22,1
8861892593fffff,886189243bfffff,7,1
8861892593fffff,886189243bfffff,9,1
8861892593fffff,886189243bfffff,20,1
8861892593fffff,886189243dfffff,0,1
8861892593fffff,886189243dfffff,8,1
8861892593fffff,88618924a5fffff,1,1
8861892593fffff,88618924abfffff,9,1
8861892593fffff,88618924adfffff,19,1
8861892593fffff,88618924bdfffff,1,1
8861892593fffff,88618924bdfffff,7,1
8861892593fffff,88618924e3fffff,19,1
8861892593fffff,88618924e3fffff,21,1
8861892593fffff,8861892515fffff,15,1
8861892593fffff,8861892535fffff,18,1
8861892593fffff,886189253dfffff,2,1
8861892593fffff,886189253dfffff,7,2
8861892593fffff,886189253dfffff,14,1
8861892593fffff,886189255bfffff,13,2
8861892593fffff,8861892581fffff,1,1
8861892593fffff,8861892587fffff,19,1
8861892593fffff,8861892589fffff,6,1
8861892593fffff,886189258bfffff,15,1
8861892593fffff,8861892595fffff,13,1
8861892593fffff,8861892595fffff,20,1
8861892593fffff,88618925a1fffff,11,1
8861892593fffff,88618925adfffff,19,1
8861892593fffff,88618925b5fffff,8,1
8861892593fffff,88618925cbfffff,11,1
8861892593fffff,88618925cbfffff,15,1
8861892593fffff,88618925d7fffff,8,1
8861892593fffff,88618925d7fffff,21,1
8861892593fffff,88618925d7fffff,23,1
8861892593fffff,88618925e3fffff,5,1
8861892593fffff,88618925e3fffff,16,1
8861892593fffff,8861892c03fffff,19,1
8861892593fffff,8861892c03fffff,20,1
8861892593fffff,8861892c19fffff,15,1
8861892593fffff,8861892c5bfffff,19,1
8861892593fffff,8861892c83fffff,13,1
8861892593fffff,8861892c83fffff,16,1
8861892593fffff,8861892c83fffff,18,1
8861892593fffff,8861892c91fffff,3,1
8861892593fffff,8861892c91fffff,19,1
8861892593fffff,8861892c93fffff,17,1
8861892593fffff,8861892ca5fffff,2,1
8861892593fffff,8861892ca5fffff,8,1
8861892593fffff,8861892cc7fffff,5,1
8861892593fffff,8861892cd1fffff,8,1
8861892593fffff,8861892cd1fffff,11,1
8861892593fffff,8861892cd1fffff,18,1
8861892593fffff,8861892cd5fffff,7,1
8861892593fffff,8861892cd5fffff,21,1
8861892593fffff,8861892cd9fffff,7,1
8861892593fffff,8861892cdbfffff,5,1
8861892593fffff,8861892cdbfffff,18,1
8861892593fffff,8861892cddfffff,4,1
8861892593fffff,8861892cddfffff,12,1
8861892593fffff,8861892cddfffff,17,1
8861892593fffff,8861892ce1fffff,2,1
8861892593fffff,8861892e07fffff,18,1
8861892593fffff,8861892e19fffff,0,2
8861892593fffff,8861892e1dfffff,19,1
8861892593fffff,8861892e31fffff,10,1
8861892593fffff,8861892e33fffff,2,1
8861892593fffff,8861892e33fffff,10,1
8861892593fffff,8861892e33fffff,11,1
8861892593fffff,8861892e33fffff,15,1
8861892593fffff,8861892e53fffff,0,1
8861892593fffff,8861892e53fffff,8,1
8861892593fffff,8861892e53fffff,15,1
8861892593fffff,8861892e87fffff,14,1
8861892593fffff,8861892e91fffff,2,2
8861892593fffff,8861892e91fffff,7,1
8861892593fffff,8861892e91fffff,10,1
8861892593fffff,8861892e91fffff,13,1
8861892593fffff,8861892e91fffff,19,1
8861892593fffff,8861892e97fffff,4,1
8861892593fffff,8861892e99fffff,11,1
8861892593fffff,8861892e99fffff,19,1
8861892593fffff,8861892ea7fffff,7,1
8861892593fffff,8861892ea7fffff,20,1
8861892593fffff,8861892eabfffff,15,1
8861892593fffff,8861892eb5fffff,10,1
8861892593fffff,8861892eb5fffff,12,1
8861892593fffff,8861892eb5fffff,17,2
8861892593fffff,8861892eb7fffff,3,1
8861892593fffff,8861892eb7fffff,21,1
8861892593fffff,8861892eb7fffff,23,2
8861892593fffff,8861892ebdfffff,3,1
8861892593fffff,8861892ebdfffff,18,1
8861892593fffff,8861892ebdfffff,19,1
8861892593fffff,8861892ec3fffff,3,1
8861892593fffff,8861892ecdfffff,15,1
8861892593fffff,8861892ed1fffff,12,1
8861892593fffff,8861892ed1fffff,19,1
8861892593fffff,8861892ed1fffff,20,1
8861892593fffff,8861892ee1fffff,16,1
8861892593fffff,8861892ee1fffff,18,1
8861892595fffff,8860145125fffff,2,2
8861892595fffff,8860145161fffff,12,1
8861892595fffff,8860145807fffff,10,1
8861892595fffff,8860145807fffff,13,1
8861892595fffff,8860145807fffff,19,1
8861892595fffff,886014581dfffff,10,1
8861892595fffff,8860145827fffff,16,1
8861892595fffff,8860145829fffff,9,1
8861892595fffff,8860145839fffff,11,1
8861892595fffff,8860145845fffff,3,1
8861892595fffff,8860145845fffff,17,1
8861892595fffff,8860145847fffff,8,1
8861892595fffff,8860145847fffff,20,1
8861892595fffff,8860145849fffff,18,1
8861892595fffff,886014584bfffff,6,1
8861892595fffff,886014585dfffff,3,1
8861892595fffff,886014585dfffff,6,1
8861892595fffff,8860145861fffff,20,2
8861892595fffff,8860145863fffff,0,1
8861892595fffff,8860145869fffff,6,1
8861892595fffff,886014586bfffff,2,1
8861892595fffff,88601458edfffff,16,1
8861892595fffff,88601458edfffff,20,1
8861892595fffff,8860145903fffff,14,1
8861892595fffff,8860145903fffff,17,1
8861892595fffff,8860145903fffff,18,1
8861892595fffff,8860145903fffff,20,2
8861892595fffff,8860145923fffff,19,1
8861892595fffff,8860145923fffff,22,1
8861892595fffff,8860145923fffff,23,1
8861892595fffff,886014593bfffff,5,1
8861892595fffff,8860145941fffff,15,1
8861892595fffff,8860145943fffff,9,1
8861892595fffff,8860145943fffff,12,1
8861892595fffff,886014594bfffff,9,1
8861892595fffff,8860145953fffff,22,1
8861892595fffff,8860145959fffff,1,1
8861892595fffff,8860145959fffff,7,1
8861892595fffff,886014595bfffff,14,1
8861892595fffff,8860145963fffff,5,1
8861892595fffff,88601459c5fffff,0,1
8861892595fffff,88601459c5fffff,17,1
8861892595fffff,88601459d5fffff,2,1
8861892595fffff,88601459d5fffff,12,1
8861892595fffff,88601459e3fffff,1,2
8861892595fffff,8860145a03fffff,6,1
8861892595fffff,8860145a03fffff,13,1
8861892595fffff,8860145a05fffff,16,1
8861892595fffff,8860145a09fffff,2,1
8861892595fffff,8860145a09fffff,4,1
8861892595fffff,8860145a09fffff,5,1
8861892595fffff,8860145a0dfffff,1,1
8861892595fffff,8860145a0dfffff,2,1
8861892595fffff,8860145a0dfffff,13,1
8861892595fffff,8860145a0dfffff,19,1
8861892595fffff,8860145a0dfffff,20,1
8861892595fffff,8860145a17fffff,1,1
8861892595fffff,8860145a17fffff,7,1
8861892595fffff,8860145a23fffff,9,1
8861892595fffff,8860145a23fffff,11,1
8861892595fffff,8860145a25fffff,2,1
8861892595fffff,8860145a25fffff,8,1
8861892595fffff,8860145a27fffff,8,1
8861892595fffff,8860145a27fffff,9,1
8861892595fffff,8860145a27fffff,16,2
8861892595fffff,8860145a29fffff,5,1
8861892595fffff,8860145a29fffff,19,1
8861892595fffff,8860145a2dfffff,4,1
8861892595fffff,8860145a31fffff,8,1
8861892595fffff,8860145a31fffff,11,1
8861892595fffff,8860145a31fffff,13,1
8861892595fffff,8860145a31fffff,15,1
8861892595fffff,8860145a33fffff,17,1
8861892595fffff,8860145a3dfffff,23,1
8861892595fffff,8860145a41fffff,6,1
8861892595fffff,8860145a55fffff,19,1
8861892595fffff,8860145a59fffff,2,1
8861892595fffff,8860145a63fffff,0,1
8861892595fffff,8860145a63fffff,1,1
8861892595fffff,8860145a63fffff,2,1
8861892595fffff,8860145a63fffff,9,1
8861892595fffff,8860145a63fffff,17,1
8861892595fffff,8860145a67fffff,5,1
8861892595fffff,8860145a67fffff,13,1
8861892595fffff,8860145a67fffff,17,1
8861892595fffff,8860145a6dfffff,0,1
8861892595fffff,8860145a6dfffff,2,1
8861892595fffff,8860145a6dfffff,14,1
8861892595fffff,8860145a6dfffff,16,1
8861892595fffff,8860145a8dfffff,15,1
8861892595fffff,8860145aa3fffff,22,1
8861892595fffff,8860145aadfffff,1,2
8861892595fffff,8860145acbfffff,1,1
8861892595fffff,8860145acbfffff,11,1
8861892595fffff,8860145acbfffff,13,1
8861892595fffff,8860145b01fffff,23,1
8861892595fffff,8860145b03fffff,7,1
8861892595fffff,8860145b03fffff,15,1
8861892595fffff,8860145b03fffff,20,1
8861892595fffff,8860145b05fffff,5,1
8861892595fffff,8860145b05fffff,10,1
8861892595fffff,8860145b0bfffff,21,1
8861892595fffff,8860145b0bfffff,23,1
8861892595fffff,8860145b11fffff,0,1
8861892595fffff,8860145b17fffff,20,1
8861892595fffff,8860145b17fffff,21,1
8861892595fffff,8860145b17fffff,22,1
8861892595fffff,8860145b1bfffff,17,1
8861892595fffff,8860145b1dfffff,4,1
8861892595fffff,8860145b1dfffff,5,1
8861892595fffff,8860145b1dfffff,21,1
8861892595fffff,8860145b21fffff,17,1
8861892595fffff,8860145b39fffff,10,1
8861892595fffff,8860145b3dfffff,2,1
8861892595fffff,8860145b3dfffff,6,1
8861892595fffff,8860145b41fffff,17,1
8861892595fffff,8860145b53fffff,16,1
8861892595fffff,8860145b55fffff,23,1
8861892595fffff,8860145b59fffff,3,1
8861892595fffff,8860145b5bfffff,6,1
8861892595fffff,8860145b5bfffff,15,1
8861892595fffff,8860145b65fffff,16,1
8861892595fffff,8860145b65fffff,18,1
8861892595fffff,8860145b6bfffff,1,1
8861892595fffff,8860145b6bfffff,10,1
8861892595fffff,88601696cbfffff,1,1
8861892595fffff,88601696cbfffff,12,1
8861892595fffff,8861892401fffff,10,1
8861892595fffff,8861892401fffff,21,1
8861892595fffff,8861892407fffff,9,1
8861892595fffff,8861892413fffff,15,1
8861892595fffff,8861892413fffff,16,1
8861892595fffff,8861892413fffff,17,1
8861892595fffff,8861892413fffff,18,1
8861892595fffff,8861892413fffff,20,1
8861892595fffff,8861892425fffff,2,1
8861892595fffff,8861892437fffff,17,1
8861892595fffff,8861892485fffff,9,1
8861892595fffff,8861892485fffff,22,1
8861892595fffff,886189248bfffff,0,1
8861892595fffff,88618924a3fffff,4,1
8861892595fffff,88618924a3fffff,19,1
8861892595fffff,88618924abfffff,13,1
8861892595fffff,88618924abfffff,16,1
8861892595fffff,88618924abfffff,23,1
8861892595fffff,88618924b5fffff,12,1
8861892595fffff,88618924b5fffff,19,1
8861892595fffff,88618924bbfffff,5,1
8861892595fffff,88618924bbfffff,14,1
8861892595fffff,88618924bbfffff,17,1
8861892595fffff,88618924bbfffff,20,1
8861892595fffff,88618924bdfffff,0,1
8861892595fffff,88618924bdfffff,3,1
8861892595fffff,88618924c7fffff,7,1
8861892595fffff,88618924c7fffff,16,1
8861892595fffff,8861892513fffff,1,1
8861892595fffff,8861892513fffff,2,1
8861892595fffff,8861892515fffff,3,1
8861892595fffff,8861892535fffff,2,1
8861892595fffff,8861892535fffff,18,1
8861892595fffff,886189253dfffff,17,1
8861892595fffff,886189255bfffff,2,1
8861892595fffff,886189256bfffff,8,1
8861892595fffff,886189256bfffff,18,1
8861892595fffff,886189256bfffff,19,1
8861892595fffff,8861892581fffff,17,1
8861892595fffff,8861892587fffff,2,1
8861892595fffff,8861892587fffff,16,1
8861892595fffff,8861892589fffff,12,1
8861892595fffff,886189258bfffff,23,1
8861892595fffff,8861892593fffff,8,1
8861892595fffff,8861892593fffff,9,2
8861892595fffff,8861892595fffff,5,1
8861892595fffff,8861892595fffff,22,1
8861892595fffff,88618925a1fffff,19,1
8861892595fffff,88618925abfffff,0,2
8861892595fffff,88618925abfffff,19,1
8861892595fffff,88618925adfffff,6,1
8861892595fffff,88618925adfffff,20,1
8861892595fffff,88618925b3fffff,4,1
8861892595fffff,88618925b3fffff,23,1
8861892595fffff,88618925b5fffff,1,1
8861892595fffff,88618925b5fffff,13,1
8861892595fffff,88618925b5fffff,17,1
8861892595fffff,88618925cbfffff,10,1
8861892595fffff,88618925cbfffff,11,1
8861892595fffff,88618925cdfffff,2,1
8861892595fffff,88618925d1fffff,8,2
8861892595fffff,88618925d5fffff,20,1
8861892595fffff,88618925d7fffff,8,1
8861892595fffff,88618925dbfffff,6,1
8861892595fffff,88618925dbfffff,10,1
8861892595fffff,88618925dbfffff,13,1
8861892595fffff,88618925e3fffff,2,1
8861892595fffff,88618925e9fffff,21,1
8861892595fffff,88618925ebfffff,19,1
8861892595fffff,8861892c03fffff,1,1
8861892595fffff,8861892c13fffff,17,1
8861892595fffff,8861892c19fffff,4,1
8861892595fffff,8861892c19fffff,8,2
8861892595fffff,8861892c19fffff,23,1
8861892595fffff,8861892c83fffff,2,1
8861892595fffff,8861892c83fffff,4,1
8861892595fffff,8861892c83fffff,19,1
8861892595fffff,8861892c83fffff,20,1
8861892595fffff,8861892c83fffff,22,1
8861892595fffff,8861892c8bfffff,17,1
8861892595fffff,8861892c93fffff,12,1
8861892595fffff,8861892c93fffff,19,1
8861892595fffff,8861892c93fffff,20,1
8861892595fffff,8861892ca5fffff,12,1
8861892595fffff,8861892ca5fffff,18,1
8861892595fffff,8861892ca5fffff,19,1
8861892595fffff,8861892cc7fffff,2,1
8861892595fffff,8861892cc7fffff,3,1
8861892595fffff,8861892cc7fffff,14,1
8861892595fffff,8861892cc9fffff,9,1
8861892595fffff,8861892cd1fffff,2,1
8861892595fffff,8861892cd5fffff,2,1
8861892595fffff,8861892cd5fffff,12,1
8861892595fffff,8861892cd5fffff,14,1
8861892595fffff,8861892cd7fffff,20,1
8861892595fffff,8861892cd9fffff,23,1
8861892595fffff,8861892cdbfffff,13,1
8861892595fffff,8861892cddfffff,10,1
8861892595fffff,8861892ce1fffff,20,1
8861892595fffff,8861892e07fffff,10,1
8861892595fffff,8861892e19fffff,15,1
8861892595fffff,8861892e53fffff,22,1
8861892595fffff,8861892e81fffff,14,1
8861892595fffff,8861892e81fffff,18,1
8861892595fffff,8861892e81fffff,20,1
