pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6616006,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,2,9,249,1,12,6,3,2,0,0
4116798,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,8,3,8,10,4,560045,2,2,3,0,1,5,0,0,0,2,0,1,9,9,234,1,0,0,0,0,0,0
9326277,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.107 (Shiva Nagar)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,2,9,235,1,0,0,0,0,3,5
9700682,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,11,2,11,12,5,560052,2,2,3,0,1,19,5,0,0,0,2,1,9,9,231,1,0,0,0,0,0,0
6042311,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.59 (Maruthi Seva Nagar)",,,1,3,1,5,1,560033,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,2,2
6688247,"KARNATAKA","BENGALURU U NORTH",1,,,"Machohalli","MACHOHALLI",1,3,1,5,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,2,2,0,0,0,0
4430024,"KARNATAKA","BENGALURU U NORTH",1,,,"Sondekoppa","SONDEKOPPA",2,3,1,7,1,562130,2,2,3,0,2,5,0,0,0,0,0,1,2,2,243,1,1,0,0,0,1,1
8510780,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,2,3,1,8,1,560033,2,2,3,0,2,5,0,0,0,0,0,1,2,1,235,1,0,0,0,0,0,0
1681601,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,560097,2,2,3,0,2,19,0,0,0,0,0,1,1,9,232,1,1,9,0,0,0,0
4201904,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,2,3,1,8,5,560036,2,2,3,0,1,19,0,0,0,0,0,1,1,9,240,1,18,13,8,6,1,1
1756858,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.59 (Maruthi Seva Nagar)",,,2,3,1,7,5,560084,2,2,3,0,1,19,0,0,0,0,0,1,1,9,240,1,23,14,3,2,0,0
8512208,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.63 (Jaya Mahal)",,,2,1,1,7,5,560051,2,2,3,0,1,19,0,0,0,0,0,1,1,9,250,2,5,0,0,0,0,0
5016439,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,6,3,1,10,5,560015,2,2,3,0,2,19,0,0,0,2,0,1,2,9,237,1,0,0,3,4,2,1
3241027,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560058,2,2,3,0,2,5,19,0,0,2,0,1,1,9,247,1,0,3,0,0,0,0
6143166,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,6,8,0,0,0,0
2219007,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.47 (Devara Jeevanahalli)",,,8,3,8,10,5,560045,2,1,3,0,1,19,5,18,4,2,0,1,9,9,224,1,0,0,0,0,0,0
5220266,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.14 (Bagalakunte)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,232,1,1,1,2,0,2,0
7172460,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",8,3,8,10,1,560089,2,2,3,0,2,5,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
3857691,"KARNATAKA","BENGALURU U NORTH",1,,,"Kakolu","SONNENAHALLI",8,3,8,10,4,560089,2,2,3,0,2,5,0,0,0,2,0,1,9,9,240,1,0,0,0,0,0,0
8268603,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.42 (Lakshmi Devi Nagar)",,,6,3,1,10,5,560096,2,2,3,0,2,19,0,0,0,2,0,1,1,9,240,1,13,17,1,1,0,0
1249898,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,3,0,1,1,9,232,1,31,31,23,9,0,0
2737447,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560024,2,2,3,0,1,19,5,4,0,3,0,1,1,9,250,1,10,8,1,0,0,0
3173580,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,1,0,1,1,9,241,1,25,18,3,5,0,0
3832075,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 33 (Manorayana Palya)",,,11,3,11,12,5,560032,2,2,3,0,2,19,5,4,0,0,2,1,9,9,225,1,0,0,0,0,0,0
7439848,"KARNATAKA","BENGALURU U NORTH",1,,,"Gadenahalli","BETTAHALASOORU",1,3,1,5,1,562157,2,2,3,0,2,5,0,0,0,0,0,1,2,1,250,1,0,0,0,0,0,1
1088874,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.92 (Shivaji Nagar)",,,2,3,1,8,5,560046,2,2,3,0,2,19,0,0,0,0,0,1,1,9,230,1,11,11,3,1,0,0
6007399,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,2,3,1,8,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,1,230,1,0,0,0,0,15,13
7703507,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,2,3,1,7,1,560096,2,2,3,0,2,5,0,0,0,0,0,1,2,2,242,1,0,0,0,0,19,12
2590609,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,2,3,1,8,5,560045,2,2,3,0,2,19,0,0,0,0,0,1,1,9,234,1,6,9,0,0,0,0
6038359,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,2,3,1,6,5,560021,2,2,3,0,2,19,0,0,0,0,0,1,1,9,225,1,1,0,0,0,0,0
7249150,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,1,19,0,0,0,2,0,1,1,9,228,1,15,21,0,0,0,0
7514887,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,221,1,9,7,0,0,0,0
6530366,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,9,16,2,2,0,0
1137813,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 28 (Kammanahalli)",,,6,3,1,10,5,560033,2,2,3,0,2,19,0,0,0,2,0,1,1,9,244,1,35,22,11,10,0,0
7192316,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,6,3,1,10,5,560097,2,2,3,0,1,19,5,4,0,1,0,1,1,9,231,2,9,8,2,9,0,0
3515431,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,6,3,1,10,5,560092,2,2,3,0,2,19,0,0,0,2,0,1,1,9,2,1,0,1,0,0,0,2
7898876,"KARNATAKA","BENGALURU U NORTH",1,,,,,3,3,1,12,5,560064,2,2,3,0,2,19,0,0,0,2,2,1,1,9,130,1,0,0,0,0,0,0
1935625,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.19 (SanJayanagar)",,,11,3,11,12,5,560094,2,2,3,0,2,19,5,0,0,0,2,1,9,9,210,1,0,0,0,0,0,0
7680736,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,11,3,11,12,5,560079,2,2,3,0,2,19,0,0,0,0,5,1,9,9,150,2,0,0,0,0,0,0
5718230,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,4,560043,2,2,3,0,1,19,5,4,18,0,2,1,9,9,185,1,0,0,0,0,0,0
3456832,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,11,3,11,12,5,560086,2,2,3,0,2,5,19,0,0,0,2,1,9,9,210,1,0,0,0,0,0,0
1633163,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,1,3,1,5,1,560022,2,2,3,0,2,18,0,0,0,0,0,1,2,2,250,1,0,0,0,0,1,8
4170244,"KARNATAKA","BENGALURU U NORTH",1,,,"Gantiganahalli","GANTIGANAHALLI",1,3,1,5,1,560064,2,2,3,0,2,5,19,0,0,0,0,1,2,1,248,1,0,0,0,0,7,0
3371365,"KARNATAKA","BENGALURU U NORTH",1,,,,,1,3,1,5,5,560064,2,2,3,0,2,19,0,0,0,0,0,1,1,9,240,2,8,4,0,0,0,0
3565838,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.62 (Ramaswamy Palya)",,,6,3,1,10,5,560046,2,2,3,0,1,19,0,0,0,2,0,1,2,9,243,1,3,1,22,15,0,0
8045655,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560040,2,2,3,0,2,19,0,0,0,1,0,1,1,9,20,1,4,3,0,1,0,0
8782963,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,5,19,0,0,2,0,1,1,9,241,1,34,17,0,0,0,0
3187996,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560073,2,2,3,0,2,19,0,0,0,3,0,1,1,9,225,1,22,29,4,0,0,0
1537034,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.102 (Vrisahbhavathi Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,3,0,1,1,9,235,1,14,11,1,0,0,0
2320876,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,11,3,11,12,5,560064,2,2,3,0,2,19,5,4,0,0,2,1,9,9,235,1,0,0,0,0,0,0
4800072,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,5,560097,2,2,3,0,2,19,0,0,0,0,2,1,9,9,15,1,0,0,0,0,0,0
8318646,"KARNATAKA","BENGALURU U NORTH",1,,,"Ramagondanahalli","GANTIGANAHALLI",1,3,1,5,1,560064,2,2,3,0,2,5,0,0,0,0,0,1,2,1,247,1,0,0,0,0,10,8
4652431,"KARNATAKA","BENGALURU U NORTH",1,,,"Muddanahalli","GANTIGANAHALLI",1,3,1,5,1,560064,2,2,3,0,2,5,19,0,0,0,0,1,2,1,244,1,0,0,0,0,3,4
3262787,"KARNATAKA","BENGALURU U NORTH",1,,,,,1,3,1,5,5,560064,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,2,0,0,0,0,0
2267145,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,2,3,1,8,5,560045,2,2,3,0,2,19,0,0,0,0,0,1,2,9,240,1,0,0,0,0,0,0
3506522,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560073,2,2,1,3,2,19,5,4,0,0,0,1,1,9,250,1,0,1,0,0,0,0
2389636,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.94 (Gandhi Nagar)",,,2,3,1,7,1,560020,2,2,3,0,2,18,19,0,0,0,0,1,2,2,250,1,0,0,0,0,4,3
1849496,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 35 (Aramane Nagara)",,,2,3,1,7,1,560012,2,2,3,0,2,5,16,19,0,0,0,1,2,2,249,1,0,0,0,0,0,1
2225143,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 33 (Manorayana Palya)",,,2,3,1,7,1,560032,2,2,3,0,2,18,5,19,0,0,0,1,2,2,242,1,0,0,0,0,0,0
8079939,"KARNATAKA","BENGALURU U NORTH",1,,,"Sathnur","SATHANOORU",2,3,1,8,1,562149,2,2,3,0,2,18,0,0,0,0,0,1,2,2,230,1,0,0,0,1,0,0
9951601,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,2,3,1,7,5,560022,2,2,3,0,1,19,0,0,0,0,0,1,1,9,232,1,33,33,0,0,0,0
2856383,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",6,3,1,10,5,560090,2,2,1,3,1,5,19,0,0,2,0,1,1,9,244,1,12,6,0,0,0,0
5974129,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560065,2,2,3,0,2,19,5,4,0,2,0,1,1,9,180,1,8,2,0,0,0,0
9000028,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560024,2,2,3,0,2,19,0,0,0,2,0,1,1,9,4,1,2,9,0,1,0,0
8286885,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,6,3,1,10,5,560021,2,2,3,0,2,19,5,4,0,2,0,1,1,9,225,1,7,7,0,0,0,0
2699042,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,11,3,11,12,5,560001,2,2,3,0,1,19,0,0,0,0,2,1,9,9,210,1,0,0,0,0,0,0
1436698,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,1,562157,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,1,3
4259288,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,4,0,2,0,1,1,9,243,1,68,52,1,1,0,0
3445331,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",6,3,1,10,5,560089,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,17,12,1,0,0,0
2985789,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,6,3,1,10,5,560052,2,2,3,0,1,19,0,0,0,3,0,1,1,9,20,2,68,29,0,0,0,0
3798008,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.67 (Nagapura)",,,8,2,8,10,4,560010,2,2,2,4,2,5,19,0,0,2,0,1,9,9,244,1,0,0,0,0,0,0
8805126,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.14 (Bagalakunte)",,,6,3,1,10,5,560073,2,2,3,0,2,19,5,4,0,2,0,1,2,9,250,1,24,19,5,5,0,0
9660368,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560091,2,2,3,0,2,19,5,4,0,2,0,1,1,9,248,1,0,3,16,7,0,0
2754179,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,8,3,8,10,4,560022,2,2,3,0,1,5,19,0,0,2,0,1,9,9,240,1,0,0,0,0,0,0
7490242,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,245,1,8,6,1,0,0,0
6911425,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,241,1,14,2,4,2,0,0
8804194,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,0,0,1,0,10,11
3407463,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,4,0,2,0,1,1,9,246,1,19,19,3,2,0,0
1572250,"KARNATAKA","BENGALURU U NORTH",1,,,"Nagarur","DASANAPURA",11,3,11,12,5,562123,2,2,3,0,2,19,0,0,0,0,2,1,9,9,235,1,0,0,0,0,0,0
3987968,"KARNATAKA","BENGALURU U NORTH",1,,,"Dasenahalli","Hesarughatta",1,3,1,5,1,560088,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,1,0,0,2,0
3369051,"KARNATAKA","BENGALURU U NORTH",1,,,"Alur","ALUR",2,3,1,7,1,562162,2,2,3,0,2,5,0,0,0,0,0,1,2,1,241,1,0,0,0,0,7,0
4263550,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,2,3,1,7,5,560045,1,2,2,3,2,19,0,0,0,0,0,1,2,9,218,1,0,0,0,0,0,0
5795183,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.42 (Lakshmi Devi Nagar)",,,2,3,1,8,5,560058,2,2,3,0,2,5,19,0,0,0,0,1,1,9,250,1,0,0,0,0,0,0
8752822,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,5,19,0,0,2,0,1,1,9,200,1,18,19,0,0,0,0
4880684,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,9,17,2,1,0,0
8683041,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,243,1,4,7,0,0,0,0
5618134,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,1,0,1,1,9,248,1,20,16,25,20,0,0
6582678,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 35 (Aramane Nagara)",,,8,3,8,10,1,560012,2,2,3,0,2,5,19,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
2013341,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,6,3,1,10,5,560064,2,2,3,0,2,19,5,4,0,1,0,1,2,9,240,1,8,7,9,7,0,0
5938525,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.42 (Lakshmi Devi Nagar)",,,6,3,1,10,5,560096,2,2,3,0,2,19,0,0,0,2,0,1,1,9,246,1,49,35,6,5,0,0
6992883,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,48,47,4,6,0,0
5328238,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.110 (Sampangiram Nagar)",,,6,3,1,10,5,560027,2,2,3,0,2,19,0,0,0,2,0,1,2,9,6,1,0,0,41,34,0,0
1344190,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.67 (Nagapura)",,,6,3,1,10,5,560086,2,2,3,0,2,19,0,0,0,2,0,1,1,9,240,1,22,16,1,1,2,6
5357136,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.102 (Vrisahbhavathi Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,5,19,4,0,2,0,1,1,9,243,1,16,29,7,4,0,0
3059724,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,11,3,11,12,5,560032,2,2,3,0,2,19,5,4,18,0,2,1,9,9,234,1,0,0,0,0,0,0
2299903,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,10,3,8,12,1,560057,2,2,3,0,2,5,19,0,0,2,2,1,9,9,245,1,0,0,0,0,0,0
7512871,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",1,3,1,5,1,560063,2,2,3,0,2,5,0,0,0,0,0,1,2,2,245,1,0,0,0,0,0,0
7131329,"KARNATAKA","BENGALURU U NORTH",1,,,"Byrapura","AREKERE",1,3,1,5,1,562163,2,2,3,0,2,5,0,0,0,0,0,1,2,2,239,1,0,0,0,0,0,3
2050348,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.50 (Benniganahalli)",,,1,3,1,5,5,560038,2,2,3,0,2,19,0,0,0,0,0,1,1,9,225,1,0,0,0,0,0,0
9370578,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,2,3,1,8,3,560006,2,2,3,0,9,19,0,0,0,0,0,1,1,2,234,1,1,0,1,0,0,0
8825191,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,3,0,1,1,9,236,2,6,9,0,0,4,4
3462728,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.101 (Kamakshipalya)",,,8,3,8,10,4,560079,2,2,3,0,2,5,0,0,0,2,0,1,9,9,246,1,0,0,0,0,0,0
8836962,"KARNATAKA","BENGALURU U NORTH",1,,,"Sondekoppa","SONDEKOPPA",8,3,8,10,1,562162,2,2,3,0,2,5,0,0,0,2,0,1,9,9,224,1,0,0,0,0,0,0
6409862,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.19 (SanJayanagar)",,,6,3,1,10,5,560094,2,2,3,0,2,19,0,0,0,3,0,1,1,9,199,1,17,14,18,11,0,0
3087618,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,17,15,0,0,0,0
2512360,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,6,3,1,10,5,560086,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,7,9,4,3,0,0
6526908,"KARNATAKA","BENGALURU U NORTH",1,,,"Kuduragere","ALUR",1,3,1,5,1,562157,2,2,3,0,2,5,0,0,0,0,0,1,2,1,245,1,0,0,0,0,0,0
2276402,"KARNATAKA","BENGALURU U NORTH",1,,,"Bagalur","BAGALUR",2,3,1,8,5,562149,2,2,3,0,2,19,0,0,0,0,0,1,1,9,218,1,14,5,0,1,0,0
3122508,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,2,3,1,8,5,560094,2,2,3,0,2,19,0,0,0,0,0,1,1,9,221,1,7,3,3,0,0,0
8547257,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.47 (Devara Jeevanahalli)",,,2,3,1,8,5,560045,2,2,3,0,1,19,0,0,0,0,0,1,1,9,234,1,18,8,11,16,0,0
2925560,"KARNATAKA","BENGALURU U NORTH",1,,,"CHOKKANA HALLY","MARENAHALLI",2,3,1,7,1,562163,2,2,3,0,2,5,0,0,0,0,0,1,2,2,241,1,0,0,0,0,4,3
8010024,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,2,2,1,7,4,560005,2,2,3,0,1,5,19,0,0,0,0,1,2,2,249,1,0,0,0,0,0,0
7697215,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.61(SK Garden)",,,6,3,1,10,5,560045,2,1,3,0,2,19,0,0,0,2,0,1,1,9,224,1,5,7,0,0,0,0
9796145,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,6,3,1,10,5,560084,2,2,3,0,1,19,0,0,0,2,0,1,1,9,240,1,30,26,0,0,0,0
6809930,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.59 (Maruthi Seva Nagar)",,,8,3,8,10,5,560033,2,2,3,0,1,19,5,4,0,2,0,1,9,9,220,1,0,0,0,0,0,0
7425712,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.16 (Jalahalli)",,,6,3,1,10,5,560013,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,0,0,12,9,0,0
8582147,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,8,3,8,10,4,560032,2,2,3,0,2,5,0,0,0,2,0,1,9,9,245,1,0,0,0,0,0,0
5081595,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.101 (Kamakshipalya)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,17,10,4,3,0,0
7597224,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,562157,2,2,3,0,2,5,4,19,0,2,0,1,1,9,2,1,3,4,0,0,0,0
5195884,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.95 (Subhash Nagar)",,,11,3,11,12,5,560021,2,2,3,0,2,19,5,16,0,0,2,1,9,9,210,2,0,0,0,0,0,0
